,ID,text,labels,target
1386,1634,   كلنا مع تمكين المرأة وتوجهات حكومتنا الرشيدة لذلك بقوة من خلال السير الحثيث لتحقيق رؤيا ٢٠٣٠ والتي نوقن بإذن الله انها ستنقلنا لمصاف الدول العظمى حيث بدأت تتمحور رؤية العالم لنا بأننا اصبحنا من دول العالم الاول,2,Women empowerment
2951,3458, حتى الأجنه لها تطعيم والله اني مدري إلى إذا كان كورونا له 50 سنة موجود ولا 100 على شان يمدي يسوون لقاح حوامل :على الله مقدر المقادير,0,Covid Vaccine
3062,3593,    تلقيت الجرعه الاولى من تطعيم اكسفورد لفيروس كوفيد-١٩بصالة ارض المعارض .. شكراااا من اعماق القلب لكل العاملين بمركز التطعيم على جهدهم المتميز ..على ابتسامتهم ورحابة صدرهم ..على سرعتهم ودقة عملهم ♥️ اللهم ارفع عنا هذا ,0,Covid Vaccine
359,426, حتى التعليم جهودهم مبهره في التحول الالكتروني والدراسه عن بعد 👏🏻,1,Digital Transformation
1998,2349,MENTION اي شخص ضد تطعيم كورونا هذا مريض نفسي ولازم يتعالج خايف من وش بضبط اذا ماطعمت بعدين مين قالك اللقاح اجباري اذا ماتبيه خلاص انطق في بيتك ولا تطلع منه . اللقاح نفسه نفس تطعيم الحج او الانفلونزا الموسمية بس فيه ناس متخلفه غير متعلمه والامعات يصدقونهم ,0,Covid Vaccine
1930,2272,هنالك جهود جبارة فيما يخص تمكين المرأة في قطاع الاعمال بشكل عام  تحقيقا لرؤية ٢٠٣٠ عن طريق الالتزام بالواجبات اللازمه لتحقيق التنمية المستدامه التي من ابرز اهدافها تحقيق الموساواه بين الجنسين وتوفير فرص متكافئه لهم .. ,2,Women empowerment
3004,3524,MENTION MENTION بس حنا قاعدين انشوف العكس اول مابلشنا تطعيم زادت الاصابات مو بس الكويت في دول واجد غيرنا. اعرف ناس طول السنه ماحاشتهم كورونا بس يوم طعمو صار فيهم كورونا,0,Covid Vaccine
2128,2502,  وانا كثير من اصدقاءي واقاربي اصابهم مرض كورونا .. الي اخذوا التطعيم الله نجاهم وتجاوزوا المرض خلال اسبوعين .. والي ما اخذ التطعيم 90٪ توفاهم الله .. والله العظيم ان ما اقوله حق .. هذا شي انا شفته ما احد قالي .. الي يبي يغامر ولا ياخذ ت,0,Covid Vaccine
968,1141, تطعيم كورونا بدون حضور تنزل لك بصحتي وتوكلنا تصفير الضريبة القيمة المضافة تصفير غرامات الضبط الميداني,0,Covid Vaccine
604,722,العالم يتحول رقميا الشركات تتحول رقميا الحكومات تتحول رقميا التحول الرقمي يقلل المصاريف ويوفر الوقت وبالتالي يزيد الأرباح تأجيلك للتحول الرقمي سيعطي المنافسين. الأسبقية. بادر وكن في المقدمة  #ERP URL,1,Digital Transformation
1795,2113,16 سنة دراسة وفي الأخير تتوظف بائعة تلمع قزاز 😠 . #تمكين_المرأة أكبر أكذوبة في البلد. ,2,Women empowerment
1176,1386,وزير الصحة ينفي إلزامية تلقي الجرعة الرابعة من تطعيم كورونا  URL,0,Covid Vaccine
677,807,الحمدلله تم تطعيم الجرعة الثانية من لقاح #فايزر  اليوم الله يجعلها خير وقاية وبرداً وسلاماً ونافعاً  غير ضار URL,0,Covid Vaccine
1805,2126,بفضل من الله وجهود الدولة نعيش تحول رقمي كبير على جميع الاصعدة ولكن التحول ينقصه الربط الالكتروني الموحد  كثرة المنصات و التطبيقات و الحلول ترهق وتتشعب وتتشتت وتضيع المستفيد بالاخير وترجعه للعملية التقليدية.    #ولي_العهد  #السعودية,1,Digital Transformation
2686,3152,نجحت السعودية بدعم ولي العهد محمد بن سلمان في تمكين المرأة وأصبحنا نرى اليوم نساء سعوديات في مواقع قيادية مهمة لا ننكر بأن #المراه_نصف_المجتمع واساس بناء الوطن.     ,2,Women empowerment
1705,2006,ذكرت مجلة الكويت التي تصدرها وزارة الإعلام أنها دخلت حيز التحول الرقمي منذ عدد نوفمبر الماضي بإطلاق الموقع الإلكتروني والذي يتيح للقراء من داخل الكويت وخارجها التصفح الإلكتروني مع توفر خاصية الاشتراك الدوري في المجلة   URL,1,Digital Transformation
2450,2869, الناس اللي بتحكي اللقاح مؤامرة ورح يموتو لو اخدوه ، يعني خايفين يموتو من اللقاح ومس هايفين يموتو من الفايروس!، بعد لقاح زي اي تطعيم كنا ناخده واحنا صغار ضد الامراض ، الله يهديهم اللي بفكرو غلط,0,Covid Vaccine
2747,3223,   معاملاتنا يا اخوان متوقفه وين التحول الالكتروني اللي تنادو فيه؟,1,Digital Transformation
111,135,التحول الالكتروني أصبح مطلب أساسي URL,1,Digital Transformation
2060,2418,عمر صغير.. وعقل كبير!👩‍🔬 مبدعات ومبتكرات سعوديات فتحوا أبواب مستقبلهم! واجبنا تجاههم نشجعهم ونمكنهم💙 #تمكين_المرأة ,2,Women empowerment
1523,1795,لا شيء يبقى على حاله  لكن التحول التقني جرى بسرعة وفي غفلة مني  كان عليّ أن أحجز مقعداً على متن الطائرة  سأحاول فعل ذلك فيما تبقى من الرحلة  سيكون هذا أفضل من سماع ضحكات أولادي المكتومة وأنا أشتعل غضباً بسبب فشل محاولتي لتنزيل الفيديو على الكمبيوتر. أحمد الحامد,1,Digital Transformation
581,692, تطعيم كورونا غير  ماله علاقة بالتطعيمات اللي نعرفها من ناحية التقنية والسرعة اللي ظهر فيها. اما عن نفسي فكنت اثق بالسيستم ثقة عمياء واطعّم عيالي  بس الحين اي شي اسمه تطعيم بشك وبسأل وبدوّر. عيب علي اذا ما سويت جذي,0,Covid Vaccine
978,1153,"معادو التحول الإلكتروني في الحكومة كُثر والسبب أن وجودهم من عدمه سيكون واحداً في حال نجح تطبيق ""سهل"" بإذن الله",1,Digital Transformation
2258,2646, هذا تمكين المرأة الي أزعجونا فيه وبالأخير مضيفة طيران قمة في المسخرة,2,Women empowerment
2997,3516,.  تم بحمدالله.. يارب انفعنا به واصرف عنا شره .. #تطعيم_كورونا   #سنابيه   .. ,0,Covid Vaccine
305,366,"نشاهد "" تعافي "" جامعة الكويت بعد الموت الأكلينيكي..  •تسكين المناصب الأشرافية الشاغرة بالكفاءات. •التحول الالكتروني في التعليم. •تفعيل قانون الجامعات الحكومية ""المعطل منذ سنوات"" •انجاز الترقيات والتظلمات.  فشكراً أ.د.فايز الظفيري  كفاءة وقرار.  #جامعة_الكويت",1,Digital Transformation
1707,2008, المواطنة تترقب هذا الحق فهذا زمن تمكين المرأة عهد رجل القانون محمد بن سلمان عهد أنصاف المواطنة وإعطائها حقوقها,2,Women empowerment
2119,2489, حسبي الله على من مكنهم .. بأسم تمكين المراة...,2,Women empowerment
610,730,   اختي العزيزة قريت واعرف كل تفاصيل مسؤولة تمكين المرأة بوزارة الكهرباء هي الي اقامت الندوة وعلا التميمي موظفة وحضرت هاي الندوة اما الموضوع ضد ظاهرة التدخين للبنات التحت 18 سنة المهندسة علا شنو الغلط الي ارتكبتة ؟؟,2,Women empowerment
